Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL485180,,0,494.55,0,1.93,33,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)CS(N)(=O)=O)[nH]c3ccc([N+](=O)[O-])cc23)c1,EC50,'>',4000.0,nM,,,,UO_0000065,,,,,False,CHEMBL954279,Antiviral activity against influenza B virus in MDCK cells assessed as reduction of virus-induced cytopathicity by visual cytopathic effect scoring method,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1153955,1,Scientific Literature,J. Med. Chem.,2009,CHEMBL3308370,
CHEMBL470404,,0,437.88,0,2.63,15,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCC(N)=O)[nH]c3ccc(Cl)c(F)c23)c1,EC50,'>',4000.0,nM,,,,UO_0000065,,,,,False,CHEMBL954280,Antiviral activity against influenza B virus in MDCK cells assessed as reduction of virus-induced cytopathicity by MTS method,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1153955,1,Scientific Literature,J. Med. Chem.,2009,CHEMBL3308370,
CHEMBL4286986,,0,2032.86,None,None,18,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](N5C(=O)C(SC[C@H]6O[C@@H]7OC(C)(C)O[C@@H]7[C@H]7OC(C)(C)O[C@@H]67)=C(SC[C@H]6O[C@@H]7OC(C)(C)O[C@@H]7[C@H]7OC(C)(C)O[C@@H]67)C5=O)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4275429,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as reduction in virus-induced cytopathic effect after 3 days by microscopic method,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4281188,,0,1741.62,None,None,27,CCCCSC1=C(SCCCC)C(=O)N(Cc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,EC50,'=',2500.0,nM,5.6,,,UO_0000065,,,,,False,CHEMBL4275429,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as reduction in virus-induced cytopathic effect after 3 days by microscopic method,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4292963,,0,1552.37,None,None,77,CCCCCCS(=O)(=O)N[C@H]1C(=O)N[C@@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]3NC(=O)[C@H](NC(O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O,EC50,'=',10300.0,nM,4.99,,,UO_0000065,,,,,False,CHEMBL4275430,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells after 3 days by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL1077036,,0,835.83,3,3.47,10,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OCCOC(=O)CCC(NC(=O)c3ccc(NCc4cnc5nc(N)[nH]c(=O)c5n4)cc3)C(=O)O)c(OC)c2)ccc1O,EC50,'>',119.0,nM,,,,UO_0000065,,,,,False,CHEMBL1115028,Antiviral activity against Influenza B virus infected in MDCK cells assessed as protection from virus-induced cytopathogenicity after 6 to 7 days by MTT assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1154855,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL116438,CURCUMIN,3,368.39,0,3.85,9,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,EC50,'>',271.0,nM,,,,UO_0000065,,,,,False,CHEMBL1115028,Antiviral activity against Influenza B virus infected in MDCK cells assessed as protection from virus-induced cytopathogenicity after 6 to 7 days by MTT assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1154855,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL959,RIMANTADINE,4,179.31,0,2.55,Rimantadin,CC(N)C12CC3CC(CC(C3)C1)C2,EC50,,,,,,Not Active,,,,,,False,CHEMBL1291405,Antiviral activity against influenza B virus infected in MDCK cells assessed as protection against virus-induced cytopathogenicity after 2 days,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1287642,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL3577802,,0,389.46,0,4.24,16,CCCOc1ccc(C(=O)Nc2nc3n(n2)C(c2ccccc2)C=C(C)N3)cc1,EC50,'=',27000.0,nM,4.57,,,UO_0000065,,,,,False,CHEMBL3580301,Antiviral activity against Influenza B virus B/Bangladesh/333/07 assessed as reduction in plaque formation after 48 hrs by plaque reduction assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3576796,1,Scientific Literature,J. Med. Chem.,2015,None,
CHEMBL1290018,,0,373.84,0,4.99,3e,C/C(=N\n1c(-c2ccccc2)nc2ccccc2c1=O)c1ccc(Cl)cc1,EC50,,,,,,Not Active,,,,,,False,CHEMBL1291397,Antiviral activity against influenza B virus infected in MDCK cells assessed as protection against virus-induced cytopathogenicity at 100 ug/ml after 2 days,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1287642,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL4292227,,0,1827.66,None,None,61,CCCCCCOCc1cn(CCOCCOCCOCCOCc2cn([C@H]3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)nn1,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4275430,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells after 3 days by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL1229,OSELTAMIVIR,4,312.41,0,1.29,Oseltamivir carboxylate,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,EC50,'=',2.0,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL1291405,Antiviral activity against influenza B virus infected in MDCK cells assessed as protection against virus-induced cytopathogenicity after 2 days,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1287642,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL4276938,,0,1598.42,None,None,2d,CCCCCCCCOCc1cn([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)nn1,EC50,'=',1900.0,nM,5.72,,,UO_0000065,,,,,False,CHEMBL4275432,Antiviral activity against Influenza B virus B/HK/05/72 infected in MDCK cells after 3 days by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus (B/Hong Kong/05/1972),None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL1289906,,0,370.37,0,3.85,2b,O=c1c2ccccc2nc(-c2ccccc2)n1/N=C/c1cccc([N+](=O)[O-])c1,EC50,,,,,,Not Active,,,,,,False,CHEMBL1291397,Antiviral activity against influenza B virus infected in MDCK cells assessed as protection against virus-induced cytopathogenicity at 100 ug/ml after 2 days,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1287642,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL2023608,,0,520.98,2,5.65,10p,Cc1nc(NCCNc2ccnc3cc(Cl)ccc23)nc(-c2ccccc2[N+](=O)[O-])c1C(=O)OC(C)C,EC50,'>',800.0,nM,,,,UO_0000065,,,,,False,CHEMBL2026083,Antiviral activity against Influenza B virus infected in MDCK cells assessed as reduction visual scoring of virus-induced cytopathogenicity after 4 days,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2021854,1,Scientific Literature,Eur. J. Med. Chem.,2012,CHEMBL3308370,
CHEMBL4276938,,0,1598.42,None,None,2d,CCCCCCCCOCc1cn([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)nn1,EC50,'=',1800.0,nM,5.75,,,UO_0000065,,,,,False,CHEMBL4275431,Antiviral activity against Influenza B virus B/HK/05/72 infected in MDCK cells assessed as reduction in virus-induced cytopathic effect after 3 days by microscopic method,F,BAO_0000218,organism-based format,Influenza B virus (B/Hong Kong/05/1972),None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4291825,,0,1772.75,None,None,15,CCCCCCCCSC1=C(SCCCCCCCC)C(=O)N([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)C1=O,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4275432,Antiviral activity against Influenza B virus B/HK/05/72 infected in MDCK cells after 3 days by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus (B/Hong Kong/05/1972),None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4279779,,0,2030.04,None,None,43,CCCCCCCCSC1=C(SCCCCCCCC)C(=O)N(CCOCCOCCOCCOCc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,EC50,'>',20000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4275432,Antiviral activity against Influenza B virus B/HK/05/72 infected in MDCK cells after 3 days by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus (B/Hong Kong/05/1972),None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4280503,,0,1728.48,None,None,2h,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](n5cc(COC[C@H]6O[C@@H]7OC(C)(C)O[C@@H]7[C@H]7OC(C)(C)O[C@H]76)nn5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,EC50,'=',29000.0,nM,4.54,,,UO_0000065,,,,,False,CHEMBL4275432,Antiviral activity against Influenza B virus B/HK/05/72 infected in MDCK cells after 3 days by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus (B/Hong Kong/05/1972),None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4279946,,0,1917.83,None,None,41,CCCCSC1=C(SCCCC)C(=O)N(CCOCCOCCOCCOCc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,EC50,'=',5500.0,nM,5.26,,,UO_0000065,,,,,False,CHEMBL4275429,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as reduction in virus-induced cytopathic effect after 3 days by microscopic method,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL2023440,,0,461.95,1,5.35,10a,CCOC(=O)c1c(C)nc(NCCNc2ccnc3cc(Cl)ccc23)nc1-c1ccccc1,EC50,'>',160.0,nM,,,,UO_0000065,,,,,False,CHEMBL2026086,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathogenicity after 4 days by colorimetric formazan-based MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2021854,1,Scientific Literature,Eur. J. Med. Chem.,2012,CHEMBL3308370,
CHEMBL4289587,,0,1636.53,None,None,79,CCCCCCCCCCCCS(=O)(=O)N[C@H]1C(=O)N[C@@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]3NC(=O)[C@H](NC(O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O,EC50,'<',800.0,nM,,,,UO_0000065,,,,,False,CHEMBL4275430,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells after 3 days by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4291492,,0,1797.72,None,None,28,CCCCCCSC1=C(SCCCCCC)C(=O)N(Cc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,EC50,'=',2700.0,nM,5.57,,,UO_0000065,,,,,False,CHEMBL4275430,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells after 3 days by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,1 (Ribavirin),NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,EC50,'=',5600.0,nM,5.25,,,UO_0000065,,,,,False,CHEMBL4409482,Antiviral activity against Influenza B virus (B/Ned/537/05) infected in dog MDCK cells assessed as reduction in virus-induced cytopathogenicity incubated for 7 days by microscopic analysis,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4406859,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL3577823,,0,446.54,0,3.78,37,Cc1cc(-c2ccccc2)nc2nc(C(=O)Nc3sc4c(c3C(N)=O)CCCCC4)nn12,EC50,'=',12000.0,nM,4.92,,,UO_0000065,,,,,False,CHEMBL3580301,Antiviral activity against Influenza B virus B/Bangladesh/333/07 assessed as reduction in plaque formation after 48 hrs by plaque reduction assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3576796,1,Scientific Literature,J. Med. Chem.,2015,None,
CHEMBL4289587,,0,1636.53,None,None,79,CCCCCCCCCCCCS(=O)(=O)N[C@H]1C(=O)N[C@@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]3NC(=O)[C@H](NC(O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O,EC50,'<',800.0,nM,,,,UO_0000065,,,,,False,CHEMBL4275429,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as reduction in virus-induced cytopathic effect after 3 days by microscopic method,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL660,AMANTADINE,4,151.25,0,1.91,Amantadine,NC12CC3CC(CC(C3)C1)C2,EC50,'>',500000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4275429,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as reduction in virus-induced cytopathic effect after 3 days by microscopic method,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL222813,ZANAMIVIR,4,332.31,1,-3.58,1,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,EC50,'=',0.0122,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL698608,Antiinfluenza activity of compound against Influenza B/Harbin/7/95 in influenza cytopathic effect (CPE) assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1147641,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2004,None,
CHEMBL4292262,,0,1637.44,None,None,76,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](NS(=O)(=O)c5cccc6c(N(C)C)cccc56)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,EC50,'=',6700.0,nM,5.17,,,UO_0000065,,,,,False,CHEMBL4275429,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as reduction in virus-induced cytopathic effect after 3 days by microscopic method,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4080544,,0,520.02,2,6.15,13e,CSc1nc(NCCCCNc2ccnc3cc(Cl)ccc23)c(C#N)c(-c2cccc([N+](=O)[O-])c2)n1,EC50,'>',4000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4000349,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect by visual scoring analysis,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4000146,1,Scientific Literature,Eur J Med Chem,2015,None,
CHEMBL1095978,,0,1874.7,None,None,6a,COC(=O)[C@@H]1NC(=O)[C@H]2NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)[C@H]4NC(=O)[C@H](NC(=O)[C@H](n5cc(CO[C@H]6O[C@H](COC(C)=O)[C@@H](O[C@H]7O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]7OC(C)=O)[C@H](OC(C)=O)[C@H]6OC(C)=O)nn5)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)[C@H](O)c4ccc(cc4)Oc4cc3cc(c4O)Oc3ccc(cc3)[C@H]2O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL1121249,Antiviral activity against influenza B virus assessed as cell viability by cell based MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1158551,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL222813,ZANAMIVIR,4,332.31,1,-3.58,Zanamivir,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,EC50,'=',6.2,nM,8.21,,,UO_0000065,,,,,False,CHEMBL4275430,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells after 3 days by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL2418402,,0,524.45,2,6.79,5e,CCOC(=O)c1c(C)nc(NCCCCNc2ccnc3cc(Cl)ccc23)nc1-c1ccc(Cl)cc1,EC50,'>',800.0,nM,,,,UO_0000065,,,,,False,CHEMBL2421564,Antiviral activity against influenza B virus infected in dog MDCK cells assessed as reduction of virus-induced cytopathogenicity by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2417501,1,Scientific Literature,Eur. J. Med. Chem.,2013,CHEMBL3308370,
CHEMBL218567,,0,1009.0,None,None,13,COC(=O)C1=C[C@H](N=C(N)N)C(NC(C)=O)[C@H]([C@H](OC(=O)NCCCNC(=O)c2ccc(C(=O)NCCCNC(=O)O[C@H](C(O)CO)[C@@H]3OC(C(=O)O)=C[C@H](N=C(N)N)C3NC(C)=O)cc2)C(O)CO)O1,EC50,'=',2.2e-05,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL837188,Effective concentration required for reduction in plaque formation of influenza B/Yamanashi/166/98 virus strain by plaque reduction assays,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1143586,1,Scientific Literature,J. Med. Chem.,2005,None,
CHEMBL2418398,,0,461.95,1,5.35,5a,COC(=O)c1c(C)nc(NCCCNc2ccnc3cc(Cl)ccc23)nc1-c1ccccc1,EC50,'>',160.0,nM,,,,UO_0000065,,,,,False,CHEMBL2421564,Antiviral activity against influenza B virus infected in dog MDCK cells assessed as reduction of virus-induced cytopathogenicity by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2417501,1,Scientific Literature,Eur. J. Med. Chem.,2013,CHEMBL3308370,
