Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL300461,,0,341.37,0,-1.42,2a,CCCN(C)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O,IC50,'=',2.2,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL698606,In vitro antiviral activity was evaluated in a plaque reduction assay against influenza B,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1159157,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1996,None,
CHEMBL345872,,0,312.36,0,1.52,11,CCC(CC)O[C@@H]1C=C(C(=O)O)[C@@H]2CC[C@@]1(C(=O)OC)[C@H]2O,IC50,'=',83000.0,nM,4.08,,,UO_0000065,,,,,False,CHEMBL802987,Inhibitory activity against sialidase of influenza B,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1131952,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1999,None,
CHEMBL2064586,,0,276.34,0,2.33,1f,CCC(=O)Nc1cc(C(=O)NC2CCC2)ccc1OC,IC50,'>',241400.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL2065306,Antiviral activity against Influenza B virus (strain B/Jifang/13/97) infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2062433,1,Scientific Literature,Eur. J. Med. Chem.,2012,CHEMBL3308370,
CHEMBL266587,,0,628.85,2,3.16,1c,CCCCCCCCCCCCCCCCCCOCCOC(=O)C1=C[C@H](NC(=N)N)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O1,IC50,'=',66600.0,nM,4.18,,,UO_0000065,,,,,False,CHEMBL897738,Antiviral activity against influenza B/Jingfang/76/98 in MDCK cells by CPE assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1149649,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,CHEMBL3308370,
CHEMBL350837,,0,390.44,0,0.70,4e (beta-isomer),CCCN(CCc1ccccc1)C(=O)[C@@H]1OC(C(=O)O)=C[C@@H](O)[C@H]1NC(C)=O,IC50,,,,,,Not Determined,,,,,,False,CHEMBL696967,Concentration required for reduction of plaque against influenza B; Not determined,F,BAO_0000218,organism-based format,influenza,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1134218,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2001,None,
CHEMBL466246,LANINAMIVIR,0,346.34,1,-2.92,3,CO[C@H]([C@H](O)CO)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O,IC50,'=',4.2,nM,8.38,,,UO_0000065,,,,,False,CHEMBL970478,Antiviral activity against Influenza B virus (B/Mie/1/93) assessed viral plaque reduction,F,BAO_0000218,organism-based format,Influenza B virus (B/Mie/1/93),None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1136912,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL1956540,,0,357.45,0,3.11,5b,C=C(C(=O)OCCCn1cncn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',34600.0,nM,,,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL1956398,PECHUELOIC ACID,0,248.32,0,2.97,"1, Rupestonic acid",C=C(C(=O)O)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',4032000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL4214276,,0,550.03,1,4.25,BD-5,COc1cc(CN2CCN(c3ccc(F)cc3)CC2)c2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,'=',3.12,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL4179270,Antiviral activity against Influenza B virus (B/Maryland/1/59) infected in MDCK cells assessed as reduction in virus-induced cytopathogenicity incubated for 48 hrs by SRB assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4177585,1,Scientific Literature,Bioorg Med Chem,2017,None,
CHEMBL3604362,,0,294.29,0,-0.26,8b,Nc1ncc(F)c2c1ncn2[C@@H]1C=C(CCO)[C@@H](O)[C@H]1O,IC50,'=',1000.0,nM,6.0,,,UO_0000065,,,,,False,CHEMBL3607086,Antiviral activity against Influenza B virus infected in MDCK cells after 3 days by neutral red dye-based plaque reduction assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3603790,1,Scientific Literature,Bioorg. Med. Chem.,2015,CHEMBL3308370,
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,RBV,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,IC50,'=',7.84,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL1956541,,0,371.48,0,3.50,5c,C=C(C(=O)OCCCCn1cncn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',77500.0,nM,4.11,,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL4082164,,0,306.4,0,2.66,3a,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@@H]2[C@@H](C)O)C1,IC50,'=',72.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL3999574,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3997818,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL3126784,,0,410.56,0,4.30,15b,C=C(C(=O)NCc1cn(C2CCCCC2)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',19.73,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL602496,,0,386.43,1,5.81,8g,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccs3)c(-c3ccccc3)c12,IC50,'=',40.0,nM,7.4,,,UO_0000065,,,,,False,CHEMBL1070325,Antiviral activity against human influenza B virus B/TW/99/07 in MDCK cells assessed as reduction of virus-induced cytopathic,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1156875,1,Scientific Literature,J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL222813,ZANAMIVIR,4,332.31,1,-3.58,4,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,IC50,'=',20.0,nM,7.7,,,UO_0000065,,,,,False,CHEMBL1070324,Antiviral activity against human influenza B virus B/TW/70325/05 in MDCK cells assessed as reduction of virus-induced cytopathic,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1156875,1,Scientific Literature,J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL1956409,,0,478.68,1,5.42,3d,C=C(C(=O)OCCCCCN1CCN(c2ccccc2)CC1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',25800.0,nM,,,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL1956537,,0,458.69,1,5.02,4f,C=C(C(=O)OCCCCCCCCN1CCN(C)CC1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',26900.0,nM,,,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL1956403,,0,411.38,1,5.38,2e,C=C(C(=O)OCCCCCCBr)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',52100.0,nM,4.28,,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL3126781,,0,436.53,0,3.98,11b,C=C(C(=O)NCc1cn(Cc2cccc(F)c2)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',4.71,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL2064590,,0,346.39,0,4.20,1j,COc1ccc(C(=O)Nc2ccccc2)cc1NC(=O)c1ccccc1,IC50,'=',21400.0,nM,4.67,,,UO_0000065,,,,,False,CHEMBL2065306,Antiviral activity against Influenza B virus (strain B/Jifang/13/97) infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2062433,1,Scientific Literature,Eur. J. Med. Chem.,2012,CHEMBL3308370,
CHEMBL602496,,0,386.43,1,5.81,8g,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccs3)c(-c3ccccc3)c12,IC50,'=',90.0,nM,7.05,,,UO_0000065,,,,,False,CHEMBL1070323,Antiviral activity against human influenza B virus B/TW/710/05 in MDCK cells assessed as reduction of virus-induced cytopathic,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1156875,1,Scientific Literature,J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL3126768,,0,488.42,1,5.57,13a,C=C(C(=O)OCc1cn(Cc2ccc(Cl)c(Cl)c2)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',7.41,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL221722,FAVIPIRAVIR,3,157.1,0,-0.58,T-705,NC(=O)c1nc(F)cnc1O,IC50,'=',89.0,nM,7.05,,,UO_0000065,,,,,False,CHEMBL1034006,Antiviral activity against influenza B virus,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1136837,1,Scientific Literature,Bioorg. Med. Chem.,2009,None,
CHEMBL96712,NEU5AC2EN,0,291.26,1,-3.07,3,CC(=O)N[C@@H]1[C@@H](O)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,IC50,'=',3000.0,nM,5.52,,,UO_0000065,,,,,False,CHEMBL802988,Inhibitory activity against sialidase of influenza B,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1131953,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1999,None,
CHEMBL3126782,,0,487.43,1,5.15,13b,C=C(C(=O)NCc1cn(Cc2ccc(Cl)c(Cl)c2)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',6.79,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL3126775,,0,448.57,0,3.85,5b,C=C(C(=O)NCc1cn(Cc2cccc(OC)c2)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',19.73,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL3126787,,0,433.55,0,4.58,3a,C=C(C(=O)OCc1cn(Cc2ccc(C)cc2)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>=',22.22,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL1229,OSELTAMIVIR,4,312.41,0,1.29,Oseltamivir,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,IC50,'>',488300.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4376259,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition in virus-induced cytopathic effect incubated for 40 hrs,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4373726,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,
CHEMBL3126777,,0,452.99,0,4.49,7b,C=C(C(=O)NCc1cn(Cc2ccccc2Cl)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',1.71,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL4067716,,0,404.45,0,4.30,3i,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@@H]2[C@@H](O)c2cc(F)cc(F)c2)C1,IC50,'=',18.52,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3999574,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3997818,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL3126776,,0,448.57,0,3.85,6b,C=C(C(=O)NCc1cn(Cc2ccc(OC)cc2)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',11.76,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL3126771,,0,432.57,0,4.15,1b,C=C(C(=O)NCc1cn(Cc2ccccc2C)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',15.0,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL4578422,,0,612.9,3,5.98,15a,CC1(C)CC[C@]2(C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,IC50,'=',61580.0,nM,4.21,,,UO_0000065,,,,,False,CHEMBL4409787,Antiviral activity against oseltamivir resistant Victoria lineage of Influenza B virus (B/Brisbane/60/2008) BX-35 infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect measured after 45 hrs by CellTiter-Glo luminescence assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4406875,1,Scientific Literature,Bioorg Med Chem,2019,None,
CHEMBL3126786,,0,433.55,0,4.58,2a,C=C(C(=O)OCc1cn(Cc2cccc(C)c2)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>=',9.54,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL3126766,,0,437.52,0,4.41,11a,C=C(C(=O)OCc1cn(Cc2cccc(F)c2)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>=',22.22,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL4539433,,0,698.95,2,4.03,11b,CC1(C)CC[C@]2(C(=O)NCc3cn([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,IC50,'=',5540.0,nM,5.26,,,UO_0000065,,,,,False,CHEMBL4362885,Antiviral activity against Influenza B virus B/Yamagata/16/88(BY) infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4359890,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL1956407,,0,450.62,0,4.64,3b,C=C(C(=O)OCCCN1CCN(c2ccccc2)CC1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',11200.0,nM,,,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL3126763,,0,453.97,0,4.92,8a,C=C(C(=O)OCc1cn(Cc2cccc(Cl)c2)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',66.67,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL4445526,,0,369.23,None,None,5o,C=C(C(=O)Nc1ncc(B(O)O)cn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',134900.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4376259,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition in virus-induced cytopathic effect incubated for 40 hrs,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4373726,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,
CHEMBL4578422,,0,612.9,3,5.98,15a,CC1(C)CC[C@]2(C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,IC50,'=',45800.0,nM,4.34,,,UO_0000065,,,,,False,CHEMBL4409788,Antiviral activity against oseltamivir resistant Yamagata lineage of Influenza B virus (B/Massachusetts/2/2012) BX-51B infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect measured after 45 hrs by CellTiter-Glo luminescence assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4406875,1,Scientific Literature,Bioorg Med Chem,2019,None,
CHEMBL4207148,,0,566.49,1,4.77,BD-2,COc1cc(CN2CCN(c3ccccc3Cl)CC2)c2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,'=',4.17,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL4179270,Antiviral activity against Influenza B virus (B/Maryland/1/59) infected in MDCK cells assessed as reduction in virus-induced cytopathogenicity incubated for 48 hrs by SRB assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4177585,1,Scientific Literature,Bioorg Med Chem,2017,None,
CHEMBL140893,,0,614.83,2,2.77,1b,CCCCCCCCCCCCCCCCOCCCOC(=O)C1=C[C@H](NC(=N)N)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O1,IC50,'=',22300.0,nM,4.65,,,UO_0000065,,,,,False,CHEMBL897738,Antiviral activity against influenza B/Jingfang/76/98 in MDCK cells by CPE assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1149649,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,CHEMBL3308370,
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,IC50,'=',15200.0,nM,4.82,,,UO_0000065,,,,,False,CHEMBL897738,Antiviral activity against influenza B/Jingfang/76/98 in MDCK cells by CPE assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1149649,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,CHEMBL3308370,
